"","kMEpurple","kMEsalmon","kMEgreenyellow","kMEturquoise","kMEblue","kMEgreen","kMEblack","kMEyellow","kMEpink","kMEcyan","kMEtan","kMEbrown","kMEmagenta","kMEred","kMEgrey"
"MTND4P24:processed_pseudogene",0.178006993386635,0.898564098342384,0.131937202171198,-0.395826137407382,-0.132503757693802,0.134962855611424,0.487958603748507,0.0842191925948596,-0.0462691859813594,0.345363232859164,0.421810715763451,-0.456388892131662,-0.505428066330736,-0.500824039471662,-0.195125545718909
"snoU2-30.1:snoRNA",0.220948051512214,-0.201890245548449,0.579726991930372,0.71161340619569,0.842535401769978,0.535101775651636,-0.507785947795587,-0.408597974597907,0.252521784578596,0.100727345888167,-0.0207256700101549,0.0486575797644589,0.430728689802807,0.15781557352711,-0.266323352824709
"Y_RNA.335:misc_RNA",0.128074803733278,-0.47679253737501,0.0336625614108941,0.907011873811916,0.711643950818518,0.389255850141191,-0.66393820912752,-0.503190399983188,0.109786037600542,-0.162655153268264,-0.107908936789284,0.403332702322694,0.179961786260222,0.194512843131492,-0.0330310176047194
"Y_RNA.259:misc_RNA",0.28802606859341,-0.428365028856681,0.202644084074052,0.951998204877084,0.794954893242255,0.355007334809616,-0.753495909944161,-0.634530325707096,-0.00886369676140934,-0.206978424485252,-0.270940611635886,0.287951879185859,0.236464744071365,0.161218475126301,-0.169127716944706
"ENO1:retained_intron",-0.452003409005459,0.190797856633971,-0.323065138214808,-0.720876002497835,-0.823042774327033,-0.391923110353939,0.782293079833608,0.7536934498231,0.136506377060906,0.102150636229533,0.124005080136929,0.0416851274182306,-0.0931524209743059,0.194994440520391,0.0164987427648899
"RN7SL4P:misc_RNA",0.176312375325703,-0.257047058661645,0.202741973769973,0.313895163326948,0.414458905138763,0.311155600311009,-0.18773922483403,-0.145256238598696,0.399731995451638,-0.0157850194039506,-0.18607005618622,0.0313117525935091,0.948297277981635,0.593293240298714,-0.169706285419076
"RNY4P9:misc_RNA",0.235138239991165,-0.493979535511581,0.280579059898236,0.971698952772439,0.73032691232136,0.1971125955284,-0.822180082685297,-0.602571739662616,-0.0600443411789722,-0.309863597533346,-0.367666021028599,0.375378396252556,0.251400779419935,0.225372750531891,-0.21519353397559
"LINC00910:lincRNA",-0.229368375237459,-0.299448727252506,0.504360691886237,0.412237794459327,0.25549425724334,0.136578710699612,-0.126133632579166,0.181181270917009,0.468189367426294,0.144116583941946,-0.182116783638944,0.397761939241746,0.663236860361317,0.661882772835569,-0.387513552377481
"RNY4P18:misc_RNA",0.00332955486507305,-0.612841423429623,-0.164375806793184,0.85511229671017,0.542275731012826,0.325630507334859,-0.516211748828096,-0.318795115539648,0.283089420096836,-0.176125938184921,-0.213349850420817,0.529131026350663,0.426714890603979,0.536956908713659,-0.12427963674806
"Y_RNA.845:misc_RNA",0.203996785404311,-0.395096245686915,0.0765981150524413,0.909173051942276,0.761625897503262,0.438395599793014,-0.644997455882636,-0.545520148818319,0.110008934181728,-0.144857287707098,-0.0845526982617087,0.321643849859196,0.171783116854798,0.165109643231757,-0.1089861849565
"SNORA69:snoRNA",-0.544671782541286,-0.499415126067202,-0.370286694104323,0.0126349117405841,-0.529880761942833,-0.489109866203668,0.136840788149641,0.497578751794677,0.237730613657429,-0.350263314127948,-0.28713112839841,0.696064984998114,0.331217563264532,0.758451805617455,0.0290093624208559
"ERCC6:nonsense_mediated_decay",-0.648707946973354,0.0788527927063047,-0.196301004159213,-0.349123856356535,-0.554605915331997,-0.1037310471344,0.67485738650525,0.81221824170615,0.460705250715304,0.300381536719552,0.273893365232224,0.316231606196335,-0.00935337227897202,0.377824677443322,-0.190917523935507
"RP11-846F4.6:unprocessed_pseudogene",0.455132848519804,0.853236615707517,0.206222913914375,-0.293039937898427,0.173091177944817,0.401422943484889,0.315305711973334,-0.194578068602495,-0.0142025360993585,0.441045862630627,0.390274046821509,-0.665815890821908,-0.312729181415625,-0.554341701104871,-0.16745806584502
"ACTB:processed_transcript",-0.403537534936355,-0.0772161078314703,-0.447128122215137,-0.359863637526339,-0.780299198757554,-0.658410692277109,0.452396817814691,0.450280174423716,-0.189526526038921,-0.297978565364935,-0.265536135309652,0.276707274405369,-0.243717293077244,0.257859292530878,-0.0355984637680744
"Y_RNA.476:misc_RNA",0.304585318168623,-0.353221507136118,0.180252608249515,0.951757827347785,0.812106898101869,0.419853057890166,-0.66033196194807,-0.610534335654043,0.0408838287313611,-0.156410110011559,-0.214537322578886,0.242520793318651,0.249998393466624,0.198735650388994,-0.279705490591004
"FUS:retained_intron",-0.242290245614436,0.0198758555133149,-0.201918338756323,-0.600426304210637,-0.763412803119765,-0.670647120877903,0.277447055005632,0.445265826975978,-0.310863537292732,-0.211388244568438,-0.160272632260972,0.0464990411562916,-0.29809410368784,-0.0637606419313105,0.0987652172699061
"Y_RNA.313:misc_RNA",0.410805054624083,-0.213633312076366,0.499918992993171,0.813824486967641,0.928824123704901,0.514585501411218,-0.752556493904739,-0.699092805012599,-0.00876636483718899,0.0448136124171208,-0.119322290365297,0.00770013783543821,0.194938994013066,-0.0988182518891156,-0.131420891350137
"Y_RNA.53:misc_RNA",-0.431201099578704,-0.706526770895656,-0.048950883011131,0.73972695811096,0.197135903479595,-0.0333989235954176,-0.433107649204133,0.00850875415419135,0.189617493230041,-0.196204324555364,-0.214008720313807,0.849315747175783,0.168438087071063,0.492403800649424,0.0170829433626221
"RPS18:retained_intron",-0.0852578710872958,-0.454237218452199,-0.0499589066951634,0.0820153308777906,-0.273856022146555,-0.61513076573699,-0.280516196317156,-0.0369388209765416,-0.283279729430747,-0.598064389264665,-0.680025353260908,0.323745454052474,0.359202638841429,0.422294740937656,0.0912036442695285
"SNORA20:snoRNA",0.611098866300558,-0.0909296825314892,0.462246199417281,0.628452536598361,0.725253286671279,0.314703630625354,-0.498421864432802,-0.597131090185346,-0.0933741156601449,-0.146240505396504,-0.367913147809247,-0.187411316401518,0.432710944966705,0.21653789016041,-0.600340931183536
"Y_RNA.325:misc_RNA",-0.268310026261972,-0.657144725551185,0.234031275277496,0.78564596687952,0.468007153155775,0.169460870171526,-0.6504902341908,-0.179725341908749,0.22533563430178,-0.0423378205611744,-0.16422065821018,0.699550324268653,0.264654080156764,0.297676418218363,0.187113588388561
"Y_RNA.271:misc_RNA",0.150300741726948,-0.408799817678188,0.0109554774317904,0.86920452248517,0.718791902408549,0.436829573841555,-0.613063615053593,-0.500479393000407,0.141852883847802,-0.136548395741705,-0.0396222571857119,0.350076666255869,0.161573905480715,0.162820117037229,-0.0240025953601676
"Y_RNA.840:misc_RNA",0.355306643393354,-0.361663269064409,0.415027659042856,0.920726669482437,0.861721834881316,0.365505913223686,-0.813168453902903,-0.674680512033582,-0.0467977290885494,-0.141652501486056,-0.254996998796256,0.179323803103117,0.238572601993063,0.0730462569391133,-0.216047432647933
"RP3-399J4.1:processed_pseudogene",0.161841070598084,-0.168810990629394,-0.424592053167121,-0.0241734428503516,0.0205836165036116,0.168040997250373,0.0789571381039737,-0.0106226342603151,0.241694663488129,-0.0704014683128038,-0.065822154444265,-0.11413785001422,0.531194004432011,0.423835179689083,-0.13612898014247
"HSP90B1:retained_intron",0.599546507663562,0.625463115618061,0.343409298430379,0.011395790600492,0.438884965684359,0.435731932309115,0.000150792258643272,-0.494692935033491,-0.138451401777197,0.339479770136945,0.144134338803198,-0.673173652762754,-0.222032835152121,-0.525928886387921,-0.266381137639512
"HNRNPH1:retained_intron",-0.723813869480557,-0.519552894428591,-0.284118738214877,-0.227308399195802,-0.597523974344833,-0.491150515476026,0.0507645556503402,0.577505958269046,0.145408524401731,-0.158118167498514,-0.0534155289266345,0.637372446482464,0.0305695158769189,0.31479437479649,0.496399017230578
"RPS3:nonsense_mediated_decay",-0.337279663708123,-0.281017499092903,-0.213850378013602,-0.239155103832092,-0.635534747502666,-0.724662094643873,0.0840199725995183,0.292656761247049,-0.246970455229565,-0.438459615317716,-0.543593338012778,0.349562501379714,0.0587724661688949,0.295142547165319,0.139440934807857
"SCARNA4.1:scaRNA",-0.266808896643364,-0.315594235939741,0.54703874411162,0.360089980712612,0.405739237440148,0.377127023489482,-0.179961147531947,0.173509784075994,0.447973269379519,0.423506359329512,0.022450020810644,0.278714135811845,0.463417472042423,0.325913653902759,-0.167838279906892
"SNORA31:snoRNA",0.0650344057556259,-0.197883053102581,0.418587166057413,0.430386432401512,0.207318485521939,-0.123083940803226,-0.229353731287192,-0.0545088458277115,-0.0676669133843553,-0.252484019424477,-0.383870527319653,0.218848407967057,0.208458629407293,0.357391685868798,-0.605014076429643
"EEF1A1:processed_transcript",-0.735117909613042,-0.341190162044292,-0.217299850217228,-0.296338138157081,-0.641181738217828,-0.548645497012074,0.0657103393819355,0.476596741443549,-0.0157874872458059,-0.0621144624440347,-0.0474565893015533,0.553238998382791,-0.2564767499916,0.000876828464374987,0.685246901246271
"MTCO1P3:processed_pseudogene",0.387344328100593,0.88237752485169,0.357326794144155,-0.581002177697255,-0.0616399799544458,0.112689501329004,0.357302977442322,-0.0385552729595301,-0.20446073404527,0.367873310979286,0.295774172639838,-0.755557950492929,-0.372848836965796,-0.678385997674093,-0.0532389463288178
"Y_RNA.201:misc_RNA",0.283198915661173,-0.391732280619441,0.190743632409871,0.967076639735376,0.792751751794777,0.366798177821958,-0.689916868846017,-0.604978964610937,0.0102612892996536,-0.20301996543137,-0.248380647926684,0.284014925193512,0.239606242587178,0.208537127970465,-0.280581801501215
"MTATP8P2:processed_pseudogene",-0.0927579199156251,0.588523240092061,-0.250495771753046,-0.187004197326791,-0.213184170681654,0.154213262120139,0.606682366938866,0.289775557458325,0.242155261006176,0.24596498425134,0.464951032497478,-0.0942553076480301,-0.349241217040364,-0.0551450702629129,-0.304293265077388
"SCARNA4:scaRNA",-0.271024879442059,-0.320414319844012,0.547055684957253,0.362517170519382,0.399950130931295,0.367584293520974,-0.184973903876637,0.177104415302804,0.44716184996543,0.415406642099579,0.0161645841383567,0.290797246921299,0.465081687493612,0.332000054308982,-0.163043087548426
"U3.42:snoRNA",0.443821271563977,-0.186163457337838,0.375800428065396,0.694393417417627,0.927220674461708,0.606907346171657,-0.549946158924247,-0.582069980060689,0.0719730625686138,-0.0253165255710997,-0.00764215695931666,-0.11893297073012,0.338676571021373,-0.00713287643529575,-0.185496603985225
"RNY4P6:misc_RNA",0.29431396240939,-0.445421735400119,0.358873734777616,0.949649398998202,0.813384017470351,0.296695779633716,-0.834624746208469,-0.644202831320484,-0.0418123164805716,-0.215536889593417,-0.30161558304749,0.27723243206645,0.263380442625476,0.145293015132077,-0.183812495643055
"Y_RNA.16:misc_RNA",0.266224774364328,-0.399516667283479,0.186077295303458,0.969304657942123,0.776293648854401,0.348367770708928,-0.690713775400235,-0.594891817321017,0.00828092760272985,-0.20854974780699,-0.260300631332278,0.305770989645968,0.23369903916231,0.219971002788252,-0.281168264090087
"RPLP0:retained_intron",-0.0699744241459857,-0.426949532634491,0.121046999262605,0.418502318380958,0.497638467860149,0.35910063962734,-0.295334834961611,-0.165274840837945,0.244242031756959,-0.0721984829050398,0.0895357121011848,0.19328461307714,0.369695379134815,0.181374400736387,0.318868444773236
"HERC2:retained_intron",0.461908739771691,0.384551732076404,0.5279884062926,0.425664760211399,0.630184084062949,0.400937393935763,-0.236061139508142,-0.448140894646453,-0.0113802438613346,0.146255969271018,0.138994897666445,-0.294892015304607,-0.040135299146076,-0.226660876978835,-0.475834831712596
"RNU2-4P:snRNA",-0.271904967098094,-0.378518222449903,0.473315667625415,0.46136687955896,0.269957460595352,0.122016821386669,-0.177191671729982,0.167591301652645,0.4634799985372,0.106768050307493,-0.205794581758944,0.452010883247019,0.665040038054089,0.674406938736657,-0.346743107631701
"RP11-809N8.5:processed_pseudogene",0.305643029900991,0.831418376922412,0.317585785348045,-0.638141987824469,-0.161956191360253,0.0803432376930893,0.422872783093353,0.0415497203240033,-0.117013197924047,0.448281617991321,0.230262540263654,-0.720553473684293,-0.266271053310437,-0.541420764173874,-0.106495407249045
"Y_RNA.635:misc_RNA",-0.438015063988746,-0.735334598347625,-0.0538364407265389,0.73893425005452,0.189601623222513,-0.043972522750853,-0.43463831549868,0.0152386280881868,0.205667934548815,-0.204002344277988,-0.236726751787979,0.851526634284126,0.217577914137006,0.539988669337222,0.00135462329393309
"RNU2-64P:snRNA",0.175408540630909,0.0773125583887808,0.977197126224495,0.27760413874009,0.487216267786725,0.187253600249693,-0.374530912108314,-0.255995920845379,-0.0117538492509501,0.255418717319931,-0.0918421928729571,-0.102913047708258,0.204258714045893,-0.106242666192638,-0.194856381212801
"SNORD116-30:snoRNA",0.607949027100155,0.703607286754713,0.238579292583436,-0.155393835385477,0.283608271373136,0.408964692840438,0.307352576908204,-0.274690520179701,-0.0598386911780676,0.31453666725234,0.120962090882154,-0.753478603201389,-0.0377712731252795,-0.257540366900366,-0.545747253239693
"RP5-1039K5.19:sense_overlapping",0.836687825765973,0.536788187163918,0.18154379124679,-0.00500269039644885,0.394358715820911,0.293847090269825,-0.0808099462071524,-0.543543899847843,-0.30129355788748,0.00809330446725899,0.0254504095961713,-0.735124242898481,-0.0990802398937336,-0.378128951295266,-0.449315369676246
"EEF1A1P9:processed_pseudogene",-0.501674533052627,-0.417104812736726,-0.0399725404759144,-0.0139192347850247,-0.18203570480911,-0.221284973870683,-0.246392706825415,0.0908023422829664,0.00642785826278642,0.0130905278512641,-0.0745390825439512,0.433991246750436,-0.0661819985379219,-0.0939333646493852,0.835219238621377
"SNHG25:lincRNA",-0.791669972454375,-0.231794709126966,0.015767623196324,-0.172212890313584,-0.563357811142377,-0.335885625155215,0.416125768920173,0.822531349521821,0.337872170128042,0.132247454597019,0.0911417402788025,0.62318002242971,0.017684152563621,0.48646242523408,-0.0944025637811141
"VMP1:retained_intron",-0.0193800609464006,0.198587434494385,-0.0627931313880301,0.257875022429631,0.248075710870472,0.475099691091898,0.230590483809794,0.0490701333106374,0.367799113529359,0.347873870762515,0.399777328779047,0.0342506448987664,-0.10808934135575,0.0862413471420668,-0.401262548377072
"Y_RNA.438:misc_RNA",0.282231699422113,-0.372966779654367,0.18800382343568,0.959322596703079,0.802877096093431,0.400044963890865,-0.668883580045693,-0.599059061833278,0.0293748654800882,-0.168772642209229,-0.221045562344292,0.267147400325795,0.232289915281812,0.196696878259181,-0.280907952843717
"COL1A1:retained_intron",0.479289658632626,0.394780239347513,0.356931542331895,0.32361216100613,0.603286387313708,0.619574156881074,0.045161567469498,-0.344564406457936,0.169471866598141,0.387097916286795,0.139494962985572,-0.408598963107612,0.125123780597608,-0.0245897442912552,-0.630669391131124
"Y_RNA.520:misc_RNA",-0.41514987799054,-0.752956713541945,-0.0325246785236387,0.73556569328027,0.277767998962907,0.0614168520247977,-0.484324297645415,0.0028237146832861,0.333570419127198,-0.192229970330696,-0.200014247198262,0.840478690575279,0.321172371251137,0.528395548485151,0.139160455595668
"Y_RNA.830:misc_RNA",0.375470237566095,-0.336357783872414,0.447301405087486,0.897571864214941,0.883404225034852,0.397647100706001,-0.806396700701458,-0.683716730288704,-0.0454207415890229,-0.101681460802629,-0.224017016169103,0.135062167297944,0.234917261601777,0.0343601633289826,-0.198567899574573
"MT-TD:Mt_tRNA",0.0707197853124434,-0.276532923902225,-0.473680148944636,0.264495137382922,0.213790278577617,0.292008121072227,-0.144025199931005,-0.118657160193912,0.299706753969533,-0.118276591075178,0.0725794883466937,0.136103907845944,0.388218957667006,0.340730784160482,0.0560647473655558
"RPL37A:retained_intron",0.463057023583066,-0.0324337195197736,0.480005176398218,0.55981458072131,0.92533892316631,0.657012984998061,-0.523019471258556,-0.617740740073706,0.0949068843319868,0.143209777415992,0.0943811185601003,-0.243742708342574,0.293353966220836,-0.20105576191918,0.033599793145167
"Y_RNA.525:misc_RNA",0.00824387180869924,-0.468930122983406,0.228678636933373,0.914638450610082,0.496413752666028,0.0308873545124695,-0.624804812552645,-0.362090986678387,-0.062025564326731,-0.311432727700177,-0.330584239814351,0.553863527332972,0.0919229138631337,0.287613838206627,-0.29896415997263
"U3.21:snoRNA",0.45410682462693,-0.178321722064051,0.379303300795912,0.699830233145439,0.929993006777671,0.604312373364426,-0.553873268056526,-0.592110053555975,0.0625106127795656,-0.0293267523499356,-0.0142857427458919,-0.122723911892949,0.331270162001491,-0.011527664503498,-0.196584448106216
"TRA2B:retained_intron",-0.15589234737083,0.170559513965817,-0.199410818448172,-0.598217612631019,-0.724630267333274,-0.565601231634322,0.379714397030788,0.382613743278702,-0.268138473472425,-0.10409197383872,-0.081201078191456,-0.053318288434702,-0.276303130078143,-0.0663104496124959,0.0203012574819751
"SNORA46:snoRNA",-0.0281572391505,-0.554421052589573,0.0429899853333974,0.459970308792995,0.304999152849678,0.159055183150022,-0.372065588214659,-0.0954922555143678,0.35423344133854,-0.103354064880721,-0.290491264956321,0.367094668224348,0.792419154018767,0.662136334024296,-0.0403786751062773
"EEF1A1P13:processed_pseudogene",-0.0649967001394083,-0.305912396824278,0.0853863712747849,0.260731930525415,0.396479166441993,0.233892193484847,-0.45174350638844,-0.315982294589195,0.0618677132472787,-1.42130390613435e-05,0.0753085464574113,0.120544475902319,0.0720534220289799,-0.263275724618274,0.787071114876366
"Y_RNA.550:misc_RNA",0.277918558955928,-0.375468265119108,0.187258099523359,0.959367271789953,0.798852107271108,0.397254670793123,-0.669569156035477,-0.595158609368144,0.0300648174965828,-0.166771315458198,-0.222353273282823,0.273392275789071,0.232871587965747,0.199274092511796,-0.28065511360991
"Y_RNA.469:misc_RNA",0.275007985489556,-0.377564359177455,0.186832978908118,0.959777033168188,0.797799814686037,0.396049383331773,-0.669831039402702,-0.593883467765531,0.031452768373512,-0.16664155062758,-0.224584563016043,0.275772892321542,0.234939748864106,0.200571471987839,-0.279546822067689
"Y_RNA.103:misc_RNA",0.273787706288608,-0.377904869615201,0.190650480234741,0.960453989799794,0.797205604227905,0.393068521920973,-0.672972395374366,-0.593644309149717,0.0287920753219499,-0.167080659215548,-0.224647013379937,0.278342456846255,0.230907006362787,0.197515447327116,-0.27786866546032
"Y_RNA.441:misc_RNA",0.273232414746547,-0.37797318125676,0.190733110059437,0.960522496469143,0.797129581049515,0.393211545436688,-0.672868137451379,-0.593182093395266,0.029321564352149,-0.166770058695756,-0.22443882213527,0.278857102860977,0.230802893733801,0.197630697199913,-0.277818475400441
"Y_RNA.464:misc_RNA",0.274521585984793,-0.37812317482296,0.189417311376686,0.960438197350812,0.796968876575843,0.392820303952665,-0.672573893593359,-0.59408099220244,0.0286529300360876,-0.167773628890458,-0.225469987070388,0.277459648412047,0.231732745588119,0.198438618374051,-0.27955513929675
"ATP5B:processed_transcript",-0.346563884665192,0.282922489324803,-0.308778011546359,-0.759231707059865,-0.793617932900606,-0.452582157443078,0.675578795446487,0.568841819992535,-0.118916520465425,0.015263729585703,0.132504988995425,-0.112569378426966,-0.280812499467505,-0.116118124914531,0.129782796903499
"MTCO1P15:processed_pseudogene",0.34050613027416,0.956593304080808,0.0836025902146357,-0.599108919577043,-0.136600629356299,0.205210035498553,0.542746629984963,0.0500192889522919,-0.0484157683939898,0.395290273442688,0.461593211398808,-0.703615493898027,-0.413308084817446,-0.575234816803136,-0.113906924774114
"RPL3:processed_transcript",-0.188345336648507,-0.0181095448159567,-0.0739828541837513,-0.409810485505177,-0.29178753591288,-0.173234441131262,0.235464544453321,0.180143710007419,-0.0469146800472337,-0.0486977427515576,-2.47289863555128e-06,-0.0848247322457078,0.0484728791029876,-0.118424058922483,0.549178439744913
"RNVU1-14:snRNA",-0.47448457981318,-0.253470237050897,0.258293205449711,-0.0956556743798823,-0.0675180636788457,0.174812804327303,0.293069942701386,0.623719824686496,0.487160807425198,0.375251366317196,0.244174300095071,0.264337423034572,0.386912984964992,0.446306818188644,-0.189791630466261
"SNORA65:snoRNA",-0.159016661846555,-0.363632775204724,-0.429549380843521,0.233399171359777,0.0503710370002873,0.187175191841061,0.0837170924462229,0.0976854922727301,0.469266159296762,-0.107575982369884,-0.0470780327808529,0.345946977521659,0.573021337327109,0.663504855778241,0.0842703089972158
"SNORD36C:snoRNA",0.469314143782591,-0.0467194444036077,-0.0732605140418723,0.501226952315228,0.743223942345979,0.716988000097295,-0.242464761236229,-0.518487932997171,0.277116475313571,0.0719529505718889,0.108078368540629,-0.206484290340616,0.369727517362655,0.109731878827489,-0.126040833641581
"RPL10A:processed_transcript",0.0699280182202589,-0.309213007887459,0.339427316628799,0.340380589891147,0.529884847852573,0.346151985300321,-0.39567723253496,-0.250514202275845,0.144557605431476,0.0356568736309297,-0.0419381116980079,0.0608709280512603,0.366235745580393,0.0220545194020802,0.322817487796322
"Y_RNA.355:misc_RNA",-0.387051127607445,-0.644186513335133,0.0242818745687465,0.666625869718904,0.0534593295557692,-0.295143919458933,-0.488473800221535,0.00196429907406699,-0.00814766130456844,-0.389799281235376,-0.4048649541953,0.853620748708475,0.0428545590353753,0.426403234802141,-0.037823145599566
"Y_RNA.49:misc_RNA",-0.0189348951949478,-0.62184323769087,0.133450463275291,0.944584092103605,0.595001382182307,0.148731008917195,-0.755103643359859,-0.433529432181683,0.0592210866677271,-0.32200380108057,-0.283943811741353,0.591292987568127,0.224044380217862,0.296918407879386,0.00140760245699449
"SNORA7A:snoRNA",0.0181145801238853,-0.145571120520094,0.423310230401666,0.482496084285286,0.739342351410273,0.754403925093918,-0.265063538043832,-0.166627945896211,0.615215009237075,0.417837958217914,0.293698416316275,0.079643515205527,0.537407424722363,0.193458119710202,0.0601096835415996
"Y_RNA.446:misc_RNA",0.269691856028385,-0.389345861324452,0.187969164032107,0.962502230920344,0.793747689973165,0.387471334810691,-0.677416786397125,-0.592030427122974,0.0286573929492758,-0.171788335039182,-0.23315344703526,0.285612506139711,0.237473099858026,0.205637290715561,-0.276037967491727
"Y_RNA.45:misc_RNA",-0.141623899517444,-0.662823584607028,0.12455973265702,0.921007596577426,0.529419804074324,0.124508491217727,-0.689560576984448,-0.321990838617584,0.111205692069057,-0.291803297630233,-0.24672339481076,0.67446406399279,0.219123470143579,0.352422616397925,0.010846430250889
"RNU5E-4P:snRNA",-0.598335672997125,-0.323638643762986,-0.274863782057918,-0.161920188162999,-0.583710571570843,-0.364735225230391,0.444749634854023,0.740892099590737,0.297366635639938,-0.0647974870637547,-0.0697298739690516,0.534793238220179,0.216307957868276,0.700844740359378,-0.243934166635283
"Y_RNA.37:misc_RNA",-0.321426442724071,-0.69317316177498,0.183410189778574,0.737041060760712,0.434760730735852,0.197538792115614,-0.607733636563997,-0.114426117373896,0.277127822276341,0.0114261973129892,-0.128331397863077,0.709327431419537,0.294601527081981,0.325904402204866,0.219252491064471
"SNORA50.3:snoRNA",-0.786618573423161,-0.245675236041906,0.0317201511183513,-0.157215003388685,-0.55088762575231,-0.344841069670079,0.38622134509131,0.804138491831109,0.318897158306802,0.125399775328511,0.0776772055354605,0.625345909333701,-0.00118712918479471,0.469992319938202,-0.092188160339424
"SNORA43:snoRNA",-0.127834854239399,0.232724765920456,0.255726326394997,-0.0208530555426775,-0.147551576045578,-0.0889339090467397,0.34856406759102,0.297740540321441,0.0915185156253779,0.0454311834878726,0.0792408122387053,0.0608016422467271,-0.0352880048100194,0.232217340013266,-0.563171682021592
"U1.30:snRNA",-0.540580123935776,-0.626218216911667,0.0942037214560834,0.260634447570669,-0.0972235416239163,-0.109795261526582,-0.0635471609565781,0.466104660776764,0.453036166218006,0.0219320851456617,-0.185135108108982,0.674426190911654,0.60679458458122,0.81169447167436,-0.146088869239073
"MAEA:retained_intron",-0.227045330238574,0.367674167572955,-0.138246287944054,-0.815902789602055,-0.638720926289731,-0.160786737110159,0.805841951364539,0.658514657988079,0.212037540360912,0.31155973523124,0.320048968425387,-0.25561938482261,0.045929016180136,0.101258817489138,0.0070444178001511
"Y_RNA.33:misc_RNA",0.158692957272652,-0.43055451982684,0.164935996814,0.962084374466542,0.744507007563432,0.382293188403743,-0.641871383694022,-0.508192412117602,0.0960099051043516,-0.121653439364025,-0.203210533693465,0.376781302132802,0.232549462824964,0.255335639350023,-0.235265445946645
"RNU2-44P:snRNA",0.0203165467844022,-0.174874015854702,0.532347176065013,0.421718321549133,0.4589202149216,0.267539908150093,-0.340481320644094,-0.181441939180526,0.201137166426749,0.164450426014409,-0.180309838777254,0.117568456549924,0.318048849677906,0.126770768209302,-0.185910383721325
"MTND5P10:processed_pseudogene",0.444456323663796,0.775602895976975,0.34966689754168,-0.0830268831885339,0.193250367825365,0.155748268454194,0.136767630227261,-0.265985130863483,-0.18567654165427,0.0988734722058155,0.213627202442704,-0.483848470099457,-0.321283347289498,-0.480104360284666,-0.22608607319587
"XIST:lincRNA",0.234118793090653,0.224405796299742,0.272865650247918,0.00859805304356346,0.102599878551145,-0.0549275851825794,-0.139565834779119,-0.2053548809754,-0.405467988260734,-0.0861937431354217,-0.104494260786896,-0.173052428449411,-0.368742820754824,-0.427769402111278,-0.0274329224182598
"RPS7:retained_intron",-0.61387617366228,-0.239190357897359,-0.379912662981271,-0.405793481258278,-0.689286067316945,-0.535650443424905,0.192009169713911,0.515463684683233,0.0271962299916973,-0.162679335747259,0.0258105138949302,0.429644729548735,-0.124174853529115,0.087325519118648,0.634540944900611
"MIAT:lincRNA",0.85457523321461,0.39569342136758,0.120505050308275,0.045731701146646,0.496937349524673,0.367138686018196,-0.287820708675773,-0.722739665884523,-0.239228071993823,0.0843703557605328,-0.0904436100515397,-0.711620130280683,0.0753629303682844,-0.39905829210441,-0.0834775077286303
"Y_RNA.448:misc_RNA",-0.311067750587457,-0.697787219850332,0.0342252319341432,0.773856314868844,0.316469001593887,0.0532910902935235,-0.47636928722417,-0.0750464611961122,0.258292453037723,-0.186148221525284,-0.2958865320737,0.733712615854925,0.342148463185244,0.538525581425889,-0.109004926433575
"HNRNPU:retained_intron",-0.714803961476393,-0.131863708143613,-0.291694113947401,-0.56166038994232,-0.820858899696995,-0.528298002002933,0.397098406797642,0.703578951390614,0.110448494628736,0.0851660187834805,0.064284889759468,0.387681870637832,-0.215488795473328,0.0769931036516612,0.452072532895684
"RPLP1:retained_intron",-0.645505913024876,-0.477161739455659,-0.360006828177219,0.0740327339585777,-0.548411021267666,-0.619763186345716,0.0330014360682562,0.380254819834426,-0.0282395941034979,-0.447902748529452,-0.290117072331674,0.743329211574238,-0.043882606963211,0.440676546408572,0.208039502164058
"SCARNA13:scaRNA",0.210503856517318,-0.37153081536449,0.538154498777397,0.628421140548005,0.832743186967229,0.545420164644628,-0.604332386534001,-0.384719380801414,0.207558663640128,0.137189838630952,-0.0349552974583899,0.0469758558848725,0.434802466504669,0.10090282153969,-0.0811120032680937
"Y_RNA.349:misc_RNA",-0.00568655104035507,-0.618941836460865,0.176183006430869,0.927690978226348,0.623892021577314,0.192884262328671,-0.754964070601232,-0.430285434183077,0.0793486073189469,-0.270532774336339,-0.282891136148096,0.559248499515239,0.223009967156856,0.26548642654454,-0.00224719658485025
"RNY1P5:misc_RNA",-0.603592518705744,-0.705414704051429,-0.246544027923111,0.473553481487688,-0.196606735532654,-0.348100245920562,-0.256768465838683,0.257405942623143,0.17718028325698,-0.354070152235459,-0.268265068811789,0.970692245806965,0.116985950458917,0.591156180669662,0.145327546930055
"RNY3P5:misc_RNA",-0.00769421826426963,-0.48085379158834,0.241763900455809,0.909199503358179,0.485213188568256,0.0159582784132114,-0.628365582120862,-0.352187450613325,-0.0611965826849435,-0.310457833735396,-0.3408746314736,0.563062326323817,0.0978301408617462,0.294870423102031,-0.295702644887926
"RPSA:processed_transcript",-0.557023968844619,-0.36011632900137,-0.360383967533968,-0.121994874601187,-0.520855874655435,-0.279859143716746,0.415603122906429,0.623776513303643,0.389743027318223,-0.0919362593265114,-0.159100578455755,0.512579791320194,0.42363203180544,0.803622535347655,-0.1108867862925
